type	subject	severity	instantiates	predicate	object	object_str	source	info
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0004970	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0004992	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005012	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005070	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005083	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005084	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005108	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005135	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005144	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005271	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005550	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0005583	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0006350	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0006662	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0007303	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0007874	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0008223	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0009180	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0009348	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0009868	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0011758	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0011759	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0015531	ERROR		owl:disjointWith				Incorrect object type for disjointWith range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000015	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000044	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000088	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000170	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000193	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000225	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000241	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000291	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000332	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000430	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000447	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000481	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000486	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000501	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000565	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000597	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000639	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000665	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000678	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000688	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000703	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000732	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000736	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000755	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000870	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000873	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000878	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000910	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000956	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000989	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0000995	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001001	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001005	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001029	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001078	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001083	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001112	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001167	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001170	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001186	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001195	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001217	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001220	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001249	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001260	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001266	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001275	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001294	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	MONDO:0001301	ERROR		rdfs:seeAlso				Incorrect object type for seeAlso range = Thing should_be_iri = True
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000087	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000508 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000088	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0019590 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000107	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0015397 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000136	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 1.246376811594203
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000162	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0007699 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000170	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.8448594714285722
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000171	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.5294117647058822
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000200	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 4.2
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000200	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0015159 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000200	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000508 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000208	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0018320 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000212	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0019743 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000225	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000236	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0001701 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000241	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000265	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005249 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000273	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000302	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005093 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000302	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000255 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000332	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000332	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0016003 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000410	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0003900 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000440	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0006040 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000450	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.4814814814814814
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000488	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000921 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000507	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0019708 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000517	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002912 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000527	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002278 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000607	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000434 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000642	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0001657 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000665	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005638 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000688	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0019052 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000723	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002903 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000736	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.588235294117647
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000745	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005009 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000774	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000590 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000774	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000568 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000813	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0018076 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000820	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0003241 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000845	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0019708 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000863	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 2.0694736842105272
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000902	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.04999999999999982
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000912	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.050000000000000266
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000913	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.2777777777777777
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000914	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.9675925925925928
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000953	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0000952 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000959	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0001105 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000961	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002732 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000972	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005304 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000984	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0006025 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0000995	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0003939 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001007	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0004796 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001079	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001083	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0003847 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001083	ERROR		obo:mondo#excluded_synonym				Unknown pred (obo:mondo#excluded_synonym) = None adult Fanconi Anemia
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001096	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005843 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001104	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.5
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001113	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002815 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001114	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002815 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001119	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001144	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0001143 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001145	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0001143 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001146	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0001143 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001147	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0008449 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001149	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002320 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001150	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0005559 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001170	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0002602 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001175	ERROR		obo:mondo#excluded_subClassOf				Unknown pred (obo:mondo#excluded_subClassOf) = MONDO:0004847 None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001319	ERROR		obo:mondo#excluded_synonym				Unknown pred (obo:mondo#excluded_synonym) = None Lateral Wall of bladder
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001328	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001338	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001583	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.3333333333333335
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001595	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.4999999999999998
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001676	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.045454545454545414
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001693	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001706	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0001724	ERROR		obo:mondo#excluded_synonym				Unknown pred (obo:mondo#excluded_synonym) = None supraglottis
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002009	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.23106060606060574
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002025	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.6296296296296298
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002298	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002422	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.5185185185185186
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002441	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.3031550068587101
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002444	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.23106060606060574
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002450	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.33333333333333326
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002732	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 11.000000000000002
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002847	ERROR		obo:mondo#excluded_from_qc_check				Unknown pred (obo:mondo#excluded_from_qc_check) = obo:mondo/sparql/qc/general/qc-single-child.sparql None
http://www.w3.org/ns/shacl#ClosedConstraintComponent	MONDO:0002974	ERROR		obo:mondo#confidence				Unknown pred (obo:mondo#confidence) = None 0.19999999999999996
